X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TROEBHFNU;CHLFRFU;GELBH;Echms
51,74232962;3,849109008;20250626;122743;27;11,66;7,51;0,81;0,07;17179,1;-0,91;30,34;4213,51;2,05;0,05;34,88;-999
51,74232962;3,849109008;20250626;123011;28;11,58;7,51;0,7;0,06;17176,55;-1,02;30,33;4212,88;1,97;0,19;34,81;-999
51,74232962;3,849109008;20250626;123036;28,92;11,42;7,51;0,53;0,05;17161,7;-1,04;30,3;4209,51;1,76;0,05;34,65;-999
51,74232962;3,849109008;20250626;123102;30,15;11,07;7,52;0,41;0,04;17147,11;-1,08;30,28;4206;1,54;0,06;34,33;-999
51,74232962;3,849109008;20250626;123135;30,98;10,45;7,54;0,28;0,03;17112,98;-0,86;30,22;4197,98;1,31;0,03;33,74;-999
51,74232962;3,849109008;20250626;123158;32,02;10,29;7,55;0,21;0,02;17100,82;-0,9;30,19;4195,19;1,31;0,04;33,59;-999
51,74232962;3,849109008;20250626;123217;32,93;9,96;7,55;0,17;0,02;17099,61;-1,05;30,19;4194,6;1,33;0,08;33,31;-999
51,74232962;3,849109008;20250626;123245;33,87;9,56;7,56;0,06;0,01;17060,64;-0,96;30,12;4185,77;1,41;0,09;32,91;-999
51,74232962;3,849109008;20250626;123310;34,8;9,42;7,56;0,07;0,01;17062,33;-1,07;30,12;4185,99;1,56;0,12;32,8;-999
51,74232962;3,849109008;20250626;123324;35,05;9,36;7,56;0,04;0;17058,98;-0,91;30,12;4185,21;1,51;0,08;32,74;-999
51,74232962;3,849109008;20250626;123345;35,72;9,31;7,56;0,01;0;17052,79;-0,91;30,11;4183,82;1,74;0,03;32,69;-999
51,74232962;3,849109008;20250626;123420;34,8;9,34;7,56;-0,02;0;17058,07;-0,84;30,12;4184,99;1,93;0,04;32,72;-999
51,74232962;3,849109008;20250626;123533;36,05;9,2;7,56;-0,12;-0,01;17047,52;-1;30,1;4182,57;2,36;0,08;32,59;-999
51,74232962;3,849109008;20250626;123553;37,07;9,16;7,56;-0,14;-0,01;17045,78;-0,92;30,09;4182,15;2,52;-0,06;32,55;-999
51,74232962;3,849109008;20250626;123616;37,47;9,1;7,56;-0,16;-0,02;17040,71;-1,06;30,09;4180,99;2,69;0,13;32,49;-999
51,74232962;3,849109008;20250626;123709;38,12;9,05;7,56;-0,15;-0,01;17040,39;-1,02;30,08;4180,88;2,87;0,12;32,45;-999
51,74232962;3,849109008;20250626;123734;39,14;9,02;7,56;-0,17;-0,02;17040,43;-0,93;30,08;4180,85;2,91;0,02;32,43;-999
